lockitver|DO NOT DELETE THIS LINE! 2896
dlga_member_separate:member_separate_confirm|Tatsächlich? Ich werde jedenfalls nicht hier warten, sondern in den Städten nach einem anderen Herrn suchen. Wollt Ihr das wirklich?
dlga_member_separate:companion_quitting|Nun, es gibt tatsächlich etwas, das ich Euch sagen muss ...
dlga_member_separate_confirm:member_separate_yes|Das ist richtig. Wir müssen uns trennen.
dlga_member_separate_confirm:do_member_trade|Nein, ich möchte Euch lieber an meiner Seite wissen.
dlga_member_separate_yes:close_window|Wohlan. Dann werde ich aufbrechen. Sucht mich auf, wenn Ihr meine Dienste benötigt.
dlga_member_talk:member_question|Ich möchte Euch etwas fragen.
dlga_member_talk:close_window|Vergesst es.
dlga_member_question:member_question_2|Nun gut. Was wolltet Ihr mich fragen?
dlga_member_question_2:member_morale|Was haltet Ihr vom Zusammenhalt unseres Trupps?
dlga_member_question_2:member_background_recap|Erzählt mir Eure Geschichte noch einmal.
dlga_member_question_2:member_kingsupport_1|Ich vermute, Ihr wisst, dass ich danach strebe, {König/Königin} dieses Landes zu werden?
dlga_member_question_2:member_intelgathering_1|Unterhaltet Ihr irgendwelche Verbindungen, die uns zum Vorteil gereichen könnten?
dlga_member_question_2:member_fief_grant_1|Würdet Ihr gerne ein Lehen nehmen?
dlga_member_morale:do_member_trade|{s21}
dlga_member_background_recap:member_background_recap_2|{s5}
dlga_member_background_recap_2:member_background_recap_3|{s5}
dlga_member_background_recap_3:do_member_trade|Und kurz darauf schloss ich mich Euch an.
dlga_do_member_view_char:member_talk|Sonst noch was?
dlga_member_kingsupport_1:do_member_trade|Äh ... Ja. Davon hatte ich gehört.
dlga_member_kingsupport_1:member_kingsupport_1a|{s21}
dlga_member_kingsupport_1a:member_kingsupport_2|Werdet Ihr also meine Sache unterstützen?
dlga_member_kingsupport_1a:do_member_trade|Wohlan. Ich werde dies in Erinnerung behalten.
dlga_member_kingsupport_2:member_kingsupport_2a|{s21}
dlga_member_kingsupport_2a:member_kingsupport_3|{s21}
dlga_member_kingsupport_2a:do_member_trade|{s21}
dlga_member_kingsupport_3:member_kingsupport_3a|{s21}
dlga_member_kingsupport_3a:member_kingsupport_4|Sehr gut. Macht das so.
dlga_member_kingsupport_3a:do_member_trade|Obwohl ... bitte bleibt noch ein wenig bei mir.
dlga_member_kingsupport_4:close_window|Gehabt Euch wohl, {s21}, auf bald.
dlga_member_intelgathering_1:member_intelgathering_3|{s21}
dlga_member_intelgathering_3:member_intelgathering_3|Natürlich ... hiervon sollten so wenig Leute wie möglich Bescheid wissen. Wenn Ihr die Informationen beschaffen oder mich abziehen wollt, so sendet keinen Boten. Kommt und holt mich selbst, selbst wenn das heißen würde, dass Ihr durch die Tore schleichen müsstet.
dlga_member_intelgathering_3:member_intelgathering_4|Wunderbare Idee. Macht das so.
dlga_member_intelgathering_3:do_member_trade|Hmmh ... haltet Euch noch zurück.
dlga_member_intelgathering_4:close_window|Gut. Ich sollte Euch in fünf Tagen berichten können. Gehabt Euch wohl, {s21}, auf bald.
dlga_merchant_quest_4_start:close_window|Es ist soweit, Leute! Auf sie mit Gebrüll!
dlga_start:relative_saved_1a|Vielen Dank! Vielen Dank, {Herr/meine Dame}, dass Ihr mich vor diesen Ungeheuern gerettet habt. Hat mein Bruder in {s9} Euch auf meine Spur gesetzt?
dlga_relative_saved_1a:close_window|Ja. Ich sagte ihm, ich würde Euch finden. Ich rate Euch, so schnell wie möglich zu Eurer Familie zurückzukehren -- und seid unterwegs vorsichtig.
dlga_start:bandit_leader_1a|Ach! Verschont mich! Lasst mich leben! Lasst mich laufen, und ich werde weit weg von hier gehen und ein ehrbares Handwerk lernen, und Ihr werdet nie wieder von mir hören!
dlga_bandit_leader_1a:bandit_leader_1b|Ich werde Euch am Leben lassen – aber im Gegenzug will ich Informationen. Entweder Ihr oder Eure Kumpels haben den Bruder eines prominenten Händlers in der Stadt entführt. Sagt mir, wo Ihr ihn versteckt haltet, und gebt mir Euer Wort, dass ihr aufhört, die Leute in dieser Gegend zu belästigen, und ich lasse Euch laufen.
dlga_start:looter_leader_1|Was wollt Ihr?
dlga_looter_leader_1:looter_leader_2|Ich habe Euch gesucht. Sagt mir, wo ihr Eure Gefangenen versteckt haltet, und ich lasse Euch laufen.
dlga_looter_leader_1:close_window|Nichts. Wir lassen Euch in Ruhe.
dlga_looter_leader_2:looter_leader_3|Ha! Diese Gefangenen kommen nur frei, wenn Ihr ihr Lösegeld berappt. Habt Ihr Silber mitgebracht?
dlga_looter_leader_3:close_window|Nein, aber Stahl.
dlga_bandit_leader_1b:close_window|Mögen es die Götter vergelten, {Herr/meine Dame}. Wir haben dem Jungen kein Haar gekrümmt. Wir haben ihn in unserem Versteck nahe {s9}. Ich werde das Gebiet genau beschreiben, damit Ihr es nicht verpasst …
dlga_start_up_quest_1_next:close_window|Geht es Euch gut? Nun.... ich denke, Ihr seid auf jeden Fall am Leben. Ich bin nicht so sicher, ob das auch auf den anderen Knaben zutrifft. Das ist ein Dieb weniger auf unseren nächtlichen Straßen, obwohl er weiß der Himmel nicht der letzte sein wird.... Na ja, vielleicht könnt Ihr mir bei etwas behilflich sein. Reden wir drinnen. Hier draußen weiß man nie, wer zuhört.
dlga_start:merchant_quest_2a|Hervorragende Arbeit. Ihr habt genug Männer rekrutiert, um es mit den Banditen aufzunehmen. Nun – Reisende nach {s9} sagten uns, dass eine kleine Gruppe Räuber außerhalb der Stadt lauert. Ich befürchte, sie gehören alle der gleichen Bande an, nämlich der, die meinen Bruder entführt hat. Findet sie und macht sie nieder, und lasst Euch von ihnen sagen, wo ihr Lager ist!
dlga_start:merchant_quest_3a|So, Ihr habt herausgefunden, wo sie meinen Bruder versteckten? Ausgezeichnete Arbeit. Ich schmeichle mir gern selber, dass ich ein guter Menschenkenner bin, und Ihr seht aus wie ein fähiger Mensch. Nun geht und rettet seine unwürdige Haut!
dlga_start:merchant_quest_3b|Nun... Mein Bruder ist sicher zuhause. Ich bin mir nicht sicher, was ich mit ihm anstellen soll – vielleicht auf eine Universität außerhalb Calradias schicken. Dann könnte mich wenigstens niemand beschuldigen, wenn er in einer Straßenschlägerei eine auf die Zwölf kriegt. Aber das ist nicht Euer Problem. Hier ist der Rest Eurer Belohnung – sie ist wohl verdient.
dlga_merchant_quest_3b:merchant_quest_4a|Das Geld ist höchst willkommen, und ich bin froh, zu Diensten sein zu können.
dlga_merchant_quest_4a:merchant_quest_4b|Gut! Nun... Seid Ihr daran interessiert, noch etwas mehr zu verdienen?
dlga_merchant_quest_4b:merchant_quest_4b1|Gut möglich. Was braucht Ihr?
dlga_merchant_quest_4b1:merchant_quest_4b2|Erinnert Ihr Euch daran, dass ich Euch sagte, die Banditen hätten einen Verbündeten innerhalb der Mauern? Ich glaube, ich weiß jetzt, wer das ist – ausgerechnet der Hauptmann der Wache. Nachdem er gesehen hatte, wie viel Profit wir Kaufleute mit dem Grenzhandel machen, beschloss dieser Hauptmann vor ein paar Monaten, eine Karawane zu finanzieren. Leider machte er sich wie viele andere Handelsnovizen nicht bewusst, dass große Profite mit großen Risiken verbunden sind. Er gab also sein ganzes Geld für die teuersten Waren aus, und natürlich wurde seine Karawane überfallen und ausgeraubt, und er verlor alles.
dlga_merchant_quest_4b2:merchant_quest_4b3|Als Konsequenz scheint der Hauptmann sich der Illegalität zugewendet zu haben, um sein Vermögen wieder zu holen. Ich würde wohl dasselbe tun, wenn ich – der Himmel bewahre! - je Bankrott und Ruin ins Auge sähe. Nun hat jeder Wachhauptmann, der sein Pulver wert ist, ein paar Diebe und Räuber als Informanten in der Tasche, aber unser Hauptmann entschloss sich, diese Bastarde en gros einzustellen. Er bringt sie in die Stadt, lässt sie nach Belieben ihr Unwesen treiben, und steckt einen Teil ihres Einkommens ein. Ihr habt bestimmt von Wilderern gehört, die zu Waldhütern wurden? Nun, im unglücklichen Land Calradia werden die Waldhüter manchmal zu Wilderern. Glücklicherweise gibt es noch ein paar tapfere, ehrliche Häute in der Wache, die mir gesteckt haben, wie er vorgeht.
dlga_merchant_quest_4b3:merchant_quest_4b4|Nun – hier ist mein Plan. Ich könnte dies {s4}, dem Herrn der Stadt, zu Ohren kommen lassen, aber das würde eine eine Untersuchung bedeuten, mein Wort gegen das des Hauptmanns. Außerdem können Zeugen gekauft und Beweismittel vernichtet werden, oder vielleicht gerät die ganze Sache ja in Vergessenheit, wenn der Feind wieder über die Grenze kommt, und dann ist alles, was ich für meine Mühen kriege, ein Messer zwischen die Rippen. Ihr müsst wissen, dass in Kriegszeiten das Auge eines Königs von seinem Reich abwandert und seine Untertanen leiden. Daher habe ich eine andere Idee: ich habe eine kleine Gruppe Städter zusammengeschart, einige von ihnen in meinem Dienst, andere, die Verwandte an diese Banditen verloren haben, und wir stürmen das Haus des Hauptmanns und bringen ihn in Ketten vor {s4}, am besten mit ein paar gefangenen Banditen, die die ganze Sache erklären.
dlga_merchant_quest_4b4:merchant_quest_4b5|Jetzt brauche ich nur noch jemanden, der meine kleine Armee in die Schlacht führt -- und ich kann mir keinen Besseren vorstellen als Euch. Also, was sagt Ihr?
dlga_merchant_quest_4b5:merchant_quest_4b6|Woher weiß ich, ob Ihr die Wahrheit sagt?
dlga_merchant_quest_4b6:merchant_quest_4b7|Na gut, es könnte natürlich durchaus sein, dass ich ein Dutzend Banditen gefunden habe, die bereitwillig ihr Leben hergeben, um einem vorbeiziehenden Fremden einen falschen Eindruck vom Leben in Alt-{s4} zu geben... Ja, ihr könnt natürlich nicht wissen, ob mein Wort von Wert ist, aber ich denke, dass Ihr mittlerweile gelernt habt, dass mein Geld von Wert ist, und davon warten 500 weitere Dinare auf Euch, wenn Ihr mir diesen letzten kleinen Gefallen tut. Also, was sagt Ihr?
dlga_merchant_quest_4b7:merchant_quest_4b8|Nun gut. Ich werde Eure Männer anführen.
dlga_merchant_quest_4b7:merchant_quest_4_decline|Tut mir leid. Das ist alles zu viel und zu schnell. Ich brauche Zeit zum Nachdenken.
dlga_merchant_quest_4b8:merchant_quest_4b9|Hervorragend. Es ist schon lange her, seit ich so viel auf eine einzige Karte gesetzt habe, und ehrlich gesagt finde ich es aufregend. Meine Männer sind bereit, auf Euren Befehl hin auszurücken. Seid Ihr bereit?
dlga_merchant_quest_4b9:merchant_quest_4_accept|Ja. Gebt ihnen das Signal.
dlga_merchant_quest_4b9:merchant_quest_4_decline|Nicht jetzt. Ich muss mich erst ausruhen, bevor ich wieder kämpfen kann.
dlga_merchant_quest_4_accept:close_window|Gut! Also – schlagt hart und schnell zu, und der Hauptmann und seine Schergen werden nicht wissen, wie ihnen geschieht. Der Himmel möge mit Euch sein!
dlga_merchant_quest_4_decline:close_window|Nun gut. Ich kann meine Männer einsatzbereit halten. Wenn Ihr zu lange braucht, muss ich diese Sache wohl ohne Euch durchziehen, aber ich würde mich sehr freuen, wenn Ihr daran teilhaben könntet. Jetzt nehmt Euch erst einmal die Zeit, die Ihr braucht.
dlga_merchant_quest_2a:close_window|Sehr wohl. Ich werde Banditen jagen gehen.
dlga_merchant_quest_2a:merchant_quest_2a_whynotcome|Warum kommt Ihr nicht mit uns?
dlga_merchant_quest_2a_whynotcome:merchant_quest_2a|Weil ich Euch dafür bezahle, Euch dieser Sache anzunehmen. Das ist die kurze Antwort. Die lange Antwort ist, dass ich hier in der Stadt einigen Spuren nachgehen will, was mir genau so viele Chancen bringt, einen auf den Schädel zu bekommen - falls es das ist, worauf Ihr hinauswolltet. Aber ich repektiere Eure Frage. Also, was sagt Ihr?
dlga_merchant_quest_2a:close_window.1|Im Moment kann ich mich dieser Sache nicht annehmen.
dlga_merchant_quest_3a:close_window|Sehr wohl. Ich greife nun die Banditen in ihrem Versteck an und finde Euren Bruder.
dlga_merchant_quest_3a:close_window.1|Im Moment kann ich mich dieser Sache nicht annehmen.
dlga_start:merchant_quest_persuasion|Wie Ihr wünscht, {Herr/meine Dame}, doch ich bin enttäuscht. Ihr solltet Euch wirklich umentscheiden. Ich bin ein reicher Mann und würde Euch meine Dankbarkeit in blanker Münze erweisen.
dlga_merchant_quest_persuasion:merchant_quest_1_prologue_3|Ihr führt ein überzeugendes Argument. Ich werde Euch helfen.
dlga_merchant_quest_persuasion:merchant_quest_2|Ihr führt ein überzeugendes Argument. Ich werde Euch helfen.
dlga_merchant_quest_persuasion:merchant_quest_3|Ihr führt ein überzeugendes Argument. Ich werde Euch helfen.
dlga_merchant_quest_persuasion:merchant_quest_4b8|Ihr führt ein überzeugendes Argument. Ich werde Euch helfen.
dlga_merchant_quest_persuasion:close_window|Wie ich schon sagte, habe ich andernorts wichtigere Angelegenheiten zu erledigen.
dlga_merchant_quest_2:merchant_quest_2a|Nun – sucht und besiegt diese Banditengruppe.
dlga_merchant_quest_3:merchant_quest_3a|Nun – greift dieses Banditenversteck an, holt meinen Bruder zurück und zeigt diesen Briganten, was mit denen geschieht, die meine Familie bedrohen.
dlga_start:close_screen|Oh – dem Himmel sei Dank ... dem Himmel sei Dank … Bin ich in Sicherheit?
dlga_start:merchant_closing_statement_2|Ah... {playername}. Die Sache lief nicht ganz so gut, wie ich gehofft hatte. {s5} konnte meinen kleinen Friedensbruch doch nicht so gönnerhaft übersehen. Oh, er ist schon dankbar, dass ich seinen kriminellen Hauptmann entfernt habe – eine Wache, der Banditen hereinlässt, lässt für den richtigen Preis auch eine feindliche Armee herein – aber er kann mich nicht hier herumspazieren sehen, sozusagen als bleibende Erinnerung daran, dass er sich um diese Angelegenheit nicht selbst gekümmert hat.
dlga_merchant_closing_statement_2:merchant_closing_statement_3|Das ist nicht ganz fair …
dlga_merchant_closing_statement_3:merchant_closing_statement_4|Fair? Dies ist Calradia, {mein Junge/meine Dame}! Könige machen, was sie wollen, und der Rest von uns muss sich anpassen. Er hat mich nicht aufknüpfen lassen, und mir sogar noch Zeit gegeben, meine Ländereien zu verkaufen – hat sogar noch ein gutes Wort bei den anderen Kaufleuten eingelegt, damit sie mir einen fairen Preis machen. Das ist für einen König wirklich sehr gönnerhaft – aber er ist ein schwacher König, wie sie alle hier, und schwache Könige müssen sich immer um ihre Autorität kümmern, und dann erst um die Gerechtigkeit. Ich würde an seine Stelle wohl dasselbe tun.
dlga_merchant_closing_statement_4:close_window|Jedenfalls würde ich {s5} Eure Rolle in dieser Angelegenheit nicht unter die Nase reiben – aber ihr habt seine Aufmerksamkeit erregt, und er hat beschlossen, dass Ihr des Hängens nicht wert seid, und das ist etwas, auf das ich jederzeit anstoßen würde. Vielleicht hat er in Zukunft sogar Arbeit für Euch. Oder Ihr könnt Eure Dienste einem seiner Mitbewerber anbieten. Nun, ich hoffe, Ihr habt ein bisschen darüber gelernt, was zu tun ist, um in diesem zerrütteten Land am Leben zu bleiben, und ich vermute, dass das von Euch verdiente Geld nicht verschwendet ist. Viel Glück.
dlga_merchant_quests_last_word:close_window|Ich bereite mich darauf vor, die Stadt in Kürze zu verlassen. Es war mir eine Ehre, Euch kennenzulernen. Viel Glück.
dlga_member_intel_liaison:member_intel_liaison_results|Was habt Ihr entdeckt?
dlga_start:member_intel_liaison|Seid gegrüßt, Fremder.
dlga_member_intel_liaison:close_window|Es ist an der Zeit, Euch abzuziehen. Lasst uns die Stadt getrennt verlassen, doch schließt bald danach zu mir auf.
dlga_member_intel_liaison:close_window.1|Ihr leistet gute Arbeit. Bleibt noch ein wenig länger hier.
dlga_member_fief_grant_1:member_fief_grant_2|Welches Lehen habt Ihr im Sinn?
dlga_member_fief_grant_2:member_fief_grant_3|{s11}
dlga_member_fief_grant_2:do_member_trade|Schon gut – ich kann Euch kein Lehen anbieten.
dlga_member_fief_grant_3:close_window|{s5}
dlga_start:close_window.5|Lasst uns losziehen, sobald Ihr bereit seid.
dlga_start:close_window.6|Bitte verschwendet meine Zeit nicht weiter, {Herr/meine Dame}. Vielleicht treffen wir uns auf unseren Reisen einmal wieder.
dlga_start:companion_recruit_intro_response|{s5}
dlga_companion_recruit_intro_response:companion_recruit_backstory_a|{s6}
dlga_companion_recruit_intro_response:close_window|{s7}
dlga_companion_recruit_backstory_a:companion_recruit_backstory_b|{s5}
dlga_companion_recruit_backstory_b:companion_recruit_backstory_c|{s5}
dlga_companion_recruit_backstory_c:companion_recruit_backstory_response|{s5}
dlga_companion_recruit_backstory_response:companion_recruit_signup|{s6}
dlga_companion_recruit_backstory_response:close_window|{s7}
dlga_companion_recruit_signup:companion_recruit_signup_b|{s5}
dlga_companion_recruit_signup_b:companion_recruit_signup_response|{s5}
dlga_companion_recruit_signup_response:close_window|Leider kann ich derzeit in meinen Trupp keine weiteren Kräfte aufnehmen.
dlga_companion_recruit_signup_response:companion_recruit_payment|{s6}
dlga_companion_recruit_signup_response:close_window.1|{s7}
dlga_companion_recruit_payment:companion_recruit_signup_confirm|.
dlga_companion_recruit_payment:companion_recruit_payment_response|{s5}
dlga_companion_recruit_payment_response:companion_recruit_signup_confirm|{s6}
dlga_companion_recruit_payment_response:close_window|Verzeiht, doch das kann ich mir momentan nicht leisten.
dlga_start:companion_recruit_meet_again|Wir werden uns wiedersehen.
dlga_companion_recruit_meet_again:companion_recruit_backstory_delayed|Also ... wie ist es Euch seit unserem letzten Treffen ergangen?
dlga_companion_recruit_meet_again:close_window|Guten Tag.
dlga_start:companion_recruit_secondchance|Ja?
dlga_companion_recruit_secondchance:companion_recruit_backstory_b|Verzeiht, falls ich zuvor unhöflich gewesen sein sollte. Was war nochmal Eure Geschichte?
