qstr_{s1}_has_cast_Warp_L|{s1} has cast Warp Lightning.
qstr_#_in^Secondary_Divis|# in^División secundaria
qstr_Secondary^Division|División^Secundaria
qstr_Disabled|Deshabilitado
qstr_Split_Active|Dividir Activado
qstr_Clear_All|Limpiar todo
qstr_Discard_Changes|Descartar cambios
qstr_Save|Guardar
qstr_Infantry_Unit|Unidad de Infantería
qstr_Ranged_Unit|Unidad a distancia
qstr_Cavalry_Unit|Unidad de Caballería
qstr_Undefined_Class_#{re|Undefined Class #{reg31}
qstr_Dodge_Effects:|Efectos de Esquivar:
qstr_Melee_dodge_percenta|Probabilidad de esquivar cuerpo a cuerpo: {reg21}
qstr_Throwing_axe_dodge_p|Throwing axe dodge percentage: {reg1}
qstr_Long_bow_dodge_perce|Long bow dodge percentage: {reg1}
qstr_Heavy_crossbow_dodge|Heavy crossbow dodge percentage: {reg1}
qstr_Flintlock_pistol_dod|Flintlock pistol dodge percentage: {reg1}
qstr_Long_rifle_dodge_per|Long rifle dodge percentage: {reg1}
qstr_Abilities:|Habilidades:
qstr_General_Information:|Información general:
qstr_Weight:|Peso:
qstr_{reg21}|{reg21}
qstr_Armor_Rating:|Ratio de armadura:
qstr_Level:|Nivel:
qstr_Melee_Rating:|Melee Rating:
qstr_Health:|Health:
qstr_Ranged_Rating:|Ranged Rating:
qstr_Ranged:|Ranged:
qstr_Yes|Sí
qstr_No|No
qstr_Mounted:|Mounted:
qstr_Strength:|Strength:
qstr_Intelligence:|Intelligence:
qstr_Agility:|Agility:
qstr_Charisma:|Charisma:
qstr_Power_Strike:|Power Strike:
qstr_Ironflesh:|Ironflesh:
qstr_Power_Draw:|Power Draw:
qstr_Shield:|Shield:
qstr_Power_Throw:|Power Throw:
qstr_Athletics:|Athletics:
qstr_Horse_Archery:|Horse Archery:
qstr_Riding:|Riding:
qstr_Tactics:|Tactics:
qstr_Weapon_Master:|Weapon Master:
qstr_Weapon_Proficiencies|Weapon Proficiencies:
qstr_One_Handed:|One Handed:
qstr_Archery:|Archery:
qstr_Two_Handed:|Two Handed:
qstr_Crossbows:|Crossbows:
qstr_Polearms:|Polearms:
qstr_Throwing:|Throwing:
qstr_Firearms:|Firearms:
qstr_Equipment:|Equipment:
qstr_Bandits|Bandits
qstr_Faction_models^by_Ge|Faction models^by Gekokujo
qstr_Faction_models^by_Fu|Faction models^by Furok
qstr_Faction_Design^by_va|Faction Design^by various artists
qstr_TIER_{reg21}|TIER {reg21}
qstr_Faction_Models^by_Ge|Faction Models^by Gekokujo
qstr_Faction_Models^by_Fu|Faction Models^by Furok
qstr_Faction_Models^by_va|Faction Models^by various artists
qstr_Player_Faction|Player Faction
qstr_Warsword_Conquest_Op|Warsword Conquest Options
qstr_Cheat_enable|Cheat enable
qstr_Auto_Loot_disable|Auto-Loot disable
qstr_Battle_Options|Battle Options
qstr_Charge_On_Death:|Charge On Death:
qstr_Prefer_large_battles|Prefer large battles:
qstr_Over_world_Options|Over-world Options
qstr_Wait_Time_Multiplier|Wait Time Multiplier:
qstr_Diplomacy_Options|Diplomacy Options
qstr_Horse_speed_limitati|Horse speed limitation:
qstr_Terrain_advantage_in|Terrain advantage in Autocalc battles:
qstr_Lords_returning_from|Lords returning from exile:
qstr___Disabled__|- Disabled -
qstr_Enabled|Enabled
qstr_Frequent|Frequent
qstr_Diplomacy_AI_changes|Diplomacy AI changes:
qstr_Low|Low
qstr_Medium|Medium
qstr_High/Experimental|High/Experimental
qstr_Diplomacy_economic_c|Diplomacy economic changes:
qstr_Anti_woman_prejudice|Anti-woman prejudice level:
qstr_High|High
qstr_Formations_Options|Formations Options
qstr_Disable_Mod_Formatio|Disable Mod Formations:
qstr_Allow_Formation_Rota|Allow Formation Rotation:
qstr_Scale_AI_vs._Battle_|Scale AI vs. Battle Size:
qstr_AI_Defense_Stance_Bl|AI Defense Stance Blocked:
qstr_Put_Player_in_Divisi|Put Player in Division:
qstr_Tester_Options|Tester Options
qstr_Combat_Abilities_Ena|Combat Abilities Enable
qstr_Enable_Party_Spawns:|Enable Party Spawns:
qstr_Warsword^Options|Warsword^Options
qstr_Faction_Colors|Faction Colors
qstr_If_Enabled_Cheat_men|If Enabled, Cheat menu display and feedback is on.^^Default = Disabled
qstr_If_DISABLED_Auto_Loo|If DISABLED, Auto-Loot is ON.^^Default = Disabled
qstr_If_Enabled_your_unit|If Enabled, your units will break formation and charge when you die.^^ Synchronizes Diplomacy and PBOD charge options^^Default = Enabled
qstr_reserved_for_future_|reserved for future use, does nothing now.^^Default = Disabled
qstr_This_sets_the_time_m|This sets the time multiplier while resting and waiting.^^Default = 3
qstr_When_enabled_this_ca|When enabled, this causes horses to travel slower as they take damage.
qstr_Ticked_autocalculate|Ticked, autocalculated battles also understand magic and cleric casters. Unticked, as in Native and auto-battles are only based on party size and troop levels.
qstr_Allows_exiled_lords_|Allows exiled lords to be pardoned after a time and rejoin a faction to prevent 'lord-drain' in the late game. ^^Must Enable to avoid problems
qstr_Low:^^___Center_poin|Low:^^ - Center points for fief allocation are calculated (villages 1 / castles 2 / towns 3) instead of (villages 1 / castles 1 / towns 2).^^ - For qst rescue prisoner and qst offer gift, the relatives that can be a target of the quest have been extended to include uncles and aunts and in-laws.^^ - Alterations to script calculate troop score for center (these changes currently are only relevant during claimant quests).^^ - When picking a new faction, lords are more likely to return to their original faction (except when that's the faction they're being exiled from), if the ordinary conditions for rejoining are met.  A lord's decision may also be influenced by his relations with other lords in the various factions, instead of just his relations with the faction leaders.^^Medium:^^ - Some changes for lord relation gains/losses when fiefs are allocated.^^ - Kings overrule lords slightly less frequently on faction issues.^^ - In deciding who to support for a fief, minor parameter changes for certain personalities. Some lords will still give priority to fiefless lords or to the lord who conquered the center if they have a slightly negative relation (normally the cutoff is 0 for all personalities).^^ - When a lord can't find any good candidates for a fief under the normal rules, instead of automatically supporting himself he uses a weighted scoring scheme.^^ - In various places where 'average renown * 3/2' appears, an alternate calculation is sometimes used.^^High:^^ - The 'renown factor' when an NPC lord or the player courts and NPC lady is adjusted by the prestige of the lady's guardian.^^ - When a faction has fiefless lords and no free fiefs left, under some circumstances the king will redistribute a village he owns.^^
qstr_Low:^^___Caravan_tra|Low:^^ - Caravan trade benefits both the source and the destination^^ - When the player surrenders, there is a chance his personal equipment will not be looted, based on who accepted the surrender and the difficulty setting. (This is meant to address a gameplay issue. In the first 700 days or so, there is no possible benefit to surrendering rather than fighting to the last man.) Also, a bug that made it possible for books etc. to be looted was corrected.^^ - AI caravans take into consideration distance when choosing their next destination and will be slightly more like to visit their own faction. This strategy is mixed with the Native one, so the trade pattern will differ but not wildly.^^ - Scale town merchant gold by prosperity (up to a maximum 40% change).^^ - Food prices increase in towns that have been under siege for at least 48 hours.^^ - In towns the trade penalty script has been tweaked to make it more efficient to sell goods to merchants specializing in them.^^Medium:^^ - Food consumption increases in towns as prosperity increases.^^   Consumption also increases with garrison sizes.^^ - Lords' looting skill affects how much gold they take from the player when they defeat him.^^ - Lords' leadership skill modifies their troop wage costs the same way it does for the player.^^ - The player can lose gold when his fiefs are looted, like lords.^^ - The same way that lord party sizes increase as the player progresses, mercenary party sizes also increase to maintain their relevance. (The rate is the same as for lords: a 1.25% increase per level.)^^ - If the player has a kingdom of his own, his spouse will receive part of the bonus that ordinarily would be due a liege.  The extent of this bonus depends on the number of fiefs the players holds. This bonus is non-cumulative with the marshall bonus.^^ - Attrition is inflicted on NPC-owned centers if they can't pay wages, but only above a certain threshold.^^ - Strangers cannot acquire enterprises (enforced at 1 instead of at 0, so you have to do something).^^High: - The total amount of weekly bonus gold awarded to kings in Calradia   remains constant: as kings go into exile, their bonuses are divided among the remaining kings.^^ - If lord's run a personal gold surplus after party wages, the extra is divided among the lord and his garrisons budgets (each castle and town has its own pool of funds to pay for soldiers) on the basis of whether the lord is low on gold or any of his fortresses are. (If none are low   on gold, the lord takes everything, like before.)^^ - The honor loss from an offense depends in part on the player's honor   at the time.  The purer the reputation, the greater the effect of a single disagrace.^^ - Raiding change: village gold lost is removed from uncollected taxes before the balance (if any) is removed from the lord.^^ - Cash for prisoners
qstr_Disabled_levels_the_|Disabled levels the playing-field for female player characters. Default as in Native. High increases the sexism/anti-woman prejudice of the medieval setting for female player characters.
qstr_If_checked_this_disa|If checked this disables the formation mod.^^Default = Disabled
qstr_If_enabled_this_allo|If enabled, this allows your formations to pivot to face the center of the enemy's party.^^Default = Enabled
qstr_If_enabled_reduces_t|If enabled, reduces the intelligence of the AI when in larger battles to help improve performance.^^Default = Enabled
qstr_If_enabled_prevents_|If enabled, prevents the AI from taking up a defensive stance leading to prolonged waiting periods.^^Default = Enabled
qstr_This_sets_which_divi|This sets which division the player is made a part of.^^Default = 9
qstr_If_Enabled_combat_ab|If Enabled, combat abilities (would be) ON^^Default = ENABLED
qstr_When_ON_Bandit_lairs|When ON, Bandit lairs, bandit parties, kingdom parties, and traders can spawn.
qstr_CURRENT_COMMANDER_S_|CURRENT COMMANDER'S REPORT!
qstr_Your_Commander:_{s19|Your Commander: {s19}
qstr_Commander_Relation:_|Commander Relation: {reg0}
qstr_Enlisted_Faction:_{s|Enlisted Faction: {s20}
qstr_Current_Rank:_{s21}|Current Rank: {s21}
qstr_N/A|N/A
qstr_Experience_to_next_p|Experience to next promotion: {s1}
qstr_Days_in_service:_{re|Days in service: {reg20}
qstr_Current_Wage:_{reg23|Current Wage: {reg23} denars.
qstr_Next_Pay/Promotion_d|Next Pay/Promotion day: {s25}
qstr_Army_size:_{reg26}|Army size: {reg26}
qstr_Commander_s_Army|Commander's Army
qstr_right_position|derecha
qstr_left_position|izquierda
qstr_ERROR!_KEINE_ENTSCHE|ERROR! KEINE ENTSCHEIDUNG!
qstr_Error_1_in_calculate|Error 1 in calculate dockingpoint
qstr_Aground!|A tierra!
qstr_Boarding_Stopt!|Abordaje cancelado!
qstr_boarding_in_progress|Abordaje en proceso!
qstr_ERROR!_NO_SECOND_SHI|ERROR! NO SECOND SHIP FOUND!
qstr_Collision!|Colisión!
qstr_Boarding_enemy_ship!|Abordando barco enemigo!
qstr_Boarding_f_ship!|Abordando barco f!
qstr_Free_Boarding!|Abordaje libre!
qstr_Forced_Boarding_left|Abordaje por la izquierda!
qstr_Forced_Boarding_righ|Abordaje por la derecha!
qstr_just_collide!|Chocar!
qstr__near_{s10}| near {s10}
qstr_Your_recruiter_who_w|Your recruiter who was commissioned to recruit {reg10} recruits to {s13} has been defeated{s10}!
qstr_Your_caravan_sending|Your caravan sending {s12} to {s13} has been looted{s10}!
qstr_Your_messenger_on_th|Your messenger on the way to {s13} has been ambushed{s10}!
qstr_Your_soldiers_patrol|Your soldiers patrolling {s13} have been defeated{s10}!
qstr_A_scout_trying_to_ga|A scout trying to gather information about {s13} has been slain{s10}!
qstr_Reinforcements_from_|Reinforcements from {s12} intended for {s13} have been intercepted{s10}!
qstr_{s1}_of_{s3}_was_def|{s1} del {s3} fue derrotado en batalla, pero ha escapado.
qstr_{s1}_is_now_a_prison|{s1} is now a prisoner of {s2}.
qstr_{s54}_is_a_claimant_|{s54} es uno de los pretendientes al trono del {s56}.
qstr_nowhere|ningún sitio
qstr_{s57}_and_{s58}|{s57} y {s58}
qstr_{reg3?She:He}|{reg3?Ella:Él}
qstr_The_town_of_{s50}|La ciudad de {s50}
qstr_The_village_of_{s50}|La aldea de {s50}, cercana a {s52}
qstr_{s51}_belongs_to_{s1|{s51} pertenece al {s1} del {s2}.^
qstr_{s51}_belongs_to_{s1}|{s51} pertenece a {s1} de {s2}, y es donde {reg0?ella:él} realiza {reg0?su:sus} corte.^
qstr_{s51}_belongs_to_{s1}_|{s51} pertenece a {s1} de {s2}, y es donde {reg0?ella:él} realiza {reg0?su:sus} casa.^
qstr_{s51}_belongs_to_{s1}_o|{s51} pertenece a {s1} de {s2}.^
qstr_{s51}_belongs_to_{s2|{s51} pertenece a {s2} pero aún no se ha concedido a un señor.^
qstr_{s51}_belongs_to_{s2}|{s51} pertenece a {s2}.^
qstr_{s2}Its_market_town_|{s2}Su mercado de la ciudad es {s8}.^
qstr_{s7}_and_{s8}|{s7} y {s8}
qstr_{s2}It_has_no_villag|{s2}No tiene aldeas.^
qstr_{s2}{reg0?Its_villag|{s2}{reg0?Sus aldeas son:Su aldea es} {s8}.^
qstr_{s2}Its_prosperity_i|{s2}Su prosperidad es: {s50}
qstr_noone|nadie
qstr_{s9}_and_{s10}|{s9} y {s10}
qstr_Domestic_policy:_^^|Domestic policy: ^^
qstr_{s5}_has_been_defeat|¡{s5} ha sido derrotado!
qstr_!_skipping_{reg3}_mi|! skipping {reg3} min lady {reg5} last lady {reg4}  lord {reg6}
qstr_!_processed_{reg3}__|! processed {reg3}   min lady {reg5}    last lady {reg4}   lord {reg6}
qstr_{s7}_opened_the_gate|{s7} ha abierto la puerta
qstr_{s7}_closed_the_gate|{s7} ha cerrado la puerta
qstr_{s0}|{s0}
qstr_+{reg1}_to_party_mor|+{reg1} a la moral del grupo
qstr_{reg1}_to_party_mora|{reg1} a la moral del grupo
qstr_Requires_{reg1}_inte|Requiere {reg1} puntos de inteligencia para ser leído
qstr_Reading_Progress:_{r|Progreso de la lectura: {reg1}%
qstr_wound_treatment|tratamiento de heridas
qstr_trainer|instructor
qstr_surgery|cirugía
qstr_+1_to_{s1}_while_in_|+1 a {s1} mientras se encuentra en el inventario
qstr_Leave_a_weapon_slot_|Leave a weapon slot blank to use magic in battle
qstr_+5_to_power_strike_f|+5 to power strike for duration of effect
qstr_Heal_yourself_to_ful|Heal yourself to full wounds
qstr_+5_to_ironflesh_for_|+5 to ironflesh for duration of effect
qstr_Receive_weapon_maste|Receive weapon master 10 for duration of effect
qstr_Become_ethereal_and_|Become ethereal and gain dodge for duration of effect
qstr_Set_athletics_to_10_|Set athletics to 10 for duration of effect
qstr_+1000_experience_poi|+1000 experience points
qstr_Gain_ignore_pain_for|Gain ignore pain for the duration of the effect
qstr_Cures_plague_and_poi|Cures plague and poison
qstr_Regain_your_mana_to_|Regain your mana to full in battle
qstr_Auto_sneak_success_f|Auto sneak success for duration of effect
qstr_Master_rune_of_Snorr|Master rune of Snorri Spanglehelm: +5 to weapon swing speed
qstr_Master_rune_of_Skalf|Master rune of Skalf Blackhammer: +20% damage (applied in battle)
qstr_Master_rune_of_Alari|Master rune of Alaric the Mad: +5 damage, no ward saves or ignore pain allowed when equipped
qstr_Master_rune_of_break|Master rune of breaking: Chance of destroying armour when equipped
qstr_Master_rune_of_swift|Master rune of swiftness: +10 to weapon swing speed
qstr_Rune_of_fury:_+2_to_|Rune of fury: +2 to weapon swing speed
qstr_2_Runes_of_fury:_+4_|2 Runes of fury: +4 to weapon swing speed
qstr_3_Runes_of_fury:_+6_|3 Runes of fury: +6 to weapon swing speed
qstr_Rune_of_cleaving:_+2|Rune of cleaving: +2 damage
qstr_2_Runes_of_cleaving:|2 Runes of cleaving: +4 damage
qstr_3_Runes_of_cleaving:|3 Runes of cleaving: +6 damage
qstr_Rune_of_dragon_slayi|Rune of dragon slaying: double damage against large enemies
qstr_2_Runes_of_dragon_sl|2 Runes of dragon slaying: triple damage against large enemies
qstr_Rune_of_smiting:_50%|Rune of smiting: 50% chance of double damage
qstr_Rune_of_might:_+8%_d|Rune of might: +8% damage (applied in battle)
qstr_2_Runes_of_might:_+1|2 Runes of might: +16% damage (applied in battle)
qstr_Rune_of_striking:_+2|Rune of striking: +2 weapon master when equipped
qstr_2_Runes_of_striking:|2 Runes of striking: +4 weapon master when equipped
qstr_3_Runes_of_striking:|3 Runes of striking: weapon master 10 when equipped
qstr_Rune_of_fire:_+1_dam|Rune of fire: +1 damage and fire damage
qstr_{s1}^{s2}|{s1}^{s2}
qstr_{s1}^{s2}^{s3}|{s1}^{s2}^{s3}
qstr_Master_rune_of_Valay|Master rune of Valaya: +2 magic resistance
qstr_Rune_of_dismay:_Near|Rune of dismay: Nearby allies cause fear
qstr_Rune_of_courage:_Nea|Rune of courage: Nearby allies become unbreakable
qstr_Rune_of_santuary:_+1|Rune of santuary: +1 magic reistance
qstr_2_Runes_of_sanctuary|2 Runes of sanctuary: +2 magic resistance
qstr_Rune_of_spellbreakin|Rune of spellbreaking: attempts to dispell all magic effects after they have been cast
qstr_Rune_of_spellbreaking|Rune of spellbreaking: attempts to dispel all magic effects on the battlefield
qstr_Rune_of_penetration:|Rune of penetration: +12 damage
qstr_2_Runes_of_penetrati|2 Runes of penetration: +25 damage
qstr_Rune_of_accuracy:_ac|Rune of accuracy: accuracy increased by 10% (effect applied in battle)
qstr_2_Runes_of_accuracy:|2 Runes of accuracy: accuracy by 20% (effect applied in battle)
qstr_3_Runes_of_accuracy:|3 Runes of accuracy: accuracy increased by 30% (effect applied in battle)
qstr_Rune_of_burning:_+5_|Rune of burning: +5 damage and fire damage
qstr_Rune_of_Skewering:_a|Rune of Skewering: accuracy by 20% (effect applied in battle)
qstr_Rune_of_reloading:_+|Rune of reloading: +75% reloading speed
qstr_2_Runes_of_reloading|2 Runes of reloading: +150% reloading speed
qstr_Master_rune_of_Steel|Master rune of Steel: +8 armour
qstr_Master_rune_of_adama|Master rune of adamant: gain advanced ignore pain while equipped
qstr_Master_rune_of_Gromi|Master rune of Gromil: +15 armour
qstr_Rune_of_fortitude:_h|Rune of fortitude: heals wounds at the start of a battle
qstr_Rune_of_shielding:_4|Rune of shielding: 4+ ward save against ranged and magic missile attacks
qstr_Rune_of_preservation|Rune of preservation: wearer cannot be poisoned
qstr_Rune_of_Iron:_6+_war|Rune of Iron: 6+ ward save
